epoch,loss,val_loss
101,19.9005362244,17.3071509781
102,19.2186987381,15.6879533768
103,18.0676607742,14.5619412079
104,18.1425979233,14.371527298
105,17.6876767654,15.8634306564
106,17.4781557541,15.397576683
107,17.1946192398,13.5291484375
108,17.1023196564,15.2142711411
109,17.7675137939,14.4198336639
110,16.5560757065,13.3103840485
111,15.8797884521,13.2523664398
112,16.6366262207,15.3501967926
113,16.8079708023,12.6098064957
114,14.8704716797,10.6771260223
115,13.909920311,10.9300167465
116,14.4389685287,11.7680559921
117,13.7455969467,11.1965075073
118,14.5842512665,11.1080692596
119,15.4263373032,10.728003006
120,14.0912386398,10.9412198715
121,13.1523354645,9.59842425919
122,13.3304112473,11.1345040436
123,14.3038744888,10.5508014679
124,13.5491630478,11.2966802139
125,12.9009397125,8.80581940842
126,11.6587266846,8.46625358582
127,10.8116382599,8.52396886826
128,10.9418199692,7.25784327316
129,10.4096368408,7.12155255127
130,9.90076025772,6.56063010406
131,9.09532819748,5.68230312347
132,8.55610730743,6.25818383789
133,9.1176443367,5.85125759125
134,8.80414673996,5.19931468582
135,9.14787735748,6.97492854691
136,9.29778272629,5.66425795364
137,8.45201270676,4.84428607178
138,7.89007562637,5.48951539993
139,8.44313805008,4.73679574013
140,7.82633362198,4.90417359161
141,8.52049646378,5.38683957672
142,7.82965804291,5.21848201752
143,7.35956085205,4.30958553505
144,7.20587532425,4.86858768272
145,6.89494449615,3.79789693069
146,6.47209932327,3.94028298378
147,6.45386048126,3.09840358925
148,6.08734456635,3.48421788406
149,6.01473991776,3.21507404137
150,6.08806496429,3.50875124741
151,5.95636052704,3.36772756386
152,5.96303224564,2.81502482986
153,5.65576220703,2.861773489
154,5.31810360146,2.64839853859
155,5.91443619919,3.28037488174
156,5.57694310379,2.57143665123
157,5.24592091751,2.03723712444
158,4.92273266029,2.05916665936
159,5.12671639252,3.3733510952
160,5.66782646561,3.21913373947
161,5.45670748901,3.55053036118
162,5.30884373856,2.31008343887
163,4.82730046463,2.35271467876
164,4.50832025719,1.85285075092
165,4.3520882206,1.83680561256
166,4.39866367149,1.96408855915
167,4.48322719765,1.88896351433
168,4.52275225258,1.83094948769
169,4.43135794258,2.04915870953
170,4.81906214142,1.88277153969
171,4.62317876053,1.84530615425
172,4.37427469063,1.71451874065
173,4.11738213921,1.65328049755
174,3.96042712784,1.58091077137
175,4.02004289818,2.0119760294
176,3.89720044518,1.60772583008
177,4.04433220863,1.21511179066
178,4.11188118744,2.30196482849
179,4.38511837769,1.54860296154
180,4.18206902504,2.07382245159
181,4.3698194828,1.66963313866
182,4.07933166313,1.67745531654
183,4.07407660866,1.92837140369
184,4.06108078003,1.62088674736
185,4.21124572945,1.88089898968
186,4.23374973488,1.61804416084
187,3.99098217201,1.34392115498
188,3.85522493935,1.64353294182
189,3.9606496582,1.70067290306
190,3.88196456337,1.88317107868
191,4.01492835045,1.46501625347
192,3.66572959518,1.32639080524
193,3.8588970356,1.9308134737
194,3.81164880562,1.87793236828
195,3.77199110794,1.81148641396
196,3.84973664284,1.78953530693
197,3.83296679688,1.50773041534
198,3.67402666855,1.24442258453
199,3.65853270912,1.36162136841
200,3.68841303062,1.96731552315
201,3.78228987503,1.44908957958
202,3.68989869308,1.7146641264
203,3.70751859093,1.37147437572
204,3.62205838966,1.90906207561
205,3.71924789619,1.43811007118
206,3.53715205956,1.11585495758
207,3.29343285751,1.27318542957
208,3.32926290512,1.29420009422
209,3.6281717205,1.29949768543
210,3.44934973145,1.49662395954
211,3.45340338707,1.21396113396
212,3.28546913528,1.14141330767
213,3.30614330673,1.38270872974
214,3.39842446327,1.26188632345
215,3.26726226234,1.25749525642
216,3.32780708694,1.27817844105
217,3.26703863716,1.08085849047
218,3.28532318687,1.35919006824
219,3.38114411545,1.17462051249
220,3.27513769531,1.26999650574
221,3.13637617111,1.30138172722
222,3.16628947067,1.11639977121
223,3.03620826149,1.08399803782
224,3.15763184166,1.37693663979
225,3.03841491127,1.11836585379
226,3.27957195663,1.39735032082
227,3.26012710571,1.21068242502
228,3.29096962547,1.46457799816
229,3.37977108383,1.53544013691
230,3.13819872475,1.01186187124
231,3.07741396141,0.93530170536
232,3.16562156105,1.21549700022
233,3.21462283897,1.03569271231
234,3.24440793228,0.981496977329
235,3.04338391685,1.42009907532
236,2.97807837486,1.14786475325
237,2.96830622292,0.957105767727
238,3.23532398033,1.29197049713
239,2.97554307938,0.946179191589
240,2.96781505203,1.1955542326
241,2.94179650879,0.916559714317
242,2.85458771324,0.993409430027
243,2.89280968094,1.01462005377
244,3.02312005043,1.11428173113
245,2.96692540359,1.47528839111
246,2.9683651619,1.03361526537
247,2.87328330421,1.56970806599
248,3.11580752182,1.20907324839
249,3.29073394966,1.05410212708
250,3.39149323082,1.43859717846
251,3.26434607506,1.16144511557
252,3.06086078835,1.18966824198
253,3.05766012192,1.37068964195
254,3.10725181007,1.45145937157
255,3.15428957558,1.3707556181
256,3.06243391991,1.34149884319
257,2.98519621658,1.30089615917
258,2.94238145828,1.13827488995
259,2.84678240395,1.12720021057
260,2.88371730614,1.17727245331
261,2.76312845421,1.30306803608
262,2.89911897278,1.0968765645
263,2.8377698555,0.993339403152
264,2.85744358444,0.828376904964
265,2.85814206505,1.1631930232
266,3.08638158798,1.47258936787
267,3.09342294693,0.920608686924
268,2.70558246422,1.05079199362
269,2.83097352219,1.12075907278
270,2.87134387779,1.03029324389
271,2.74025660324,0.878729240417
272,2.89693903542,1.15988967276
273,2.95614896774,1.28566828918
274,2.82346397972,1.19598448801
275,2.86376659012,0.853487675667
276,2.92170223999,1.25553900623
277,2.88383579636,0.958810003757
278,2.86311221886,1.02952906895
279,2.8232632103,1.41593668556
280,3.01378952599,1.40382787037
281,2.86374637794,1.19237703514
282,2.93695332718,0.985933670521
283,2.87065470505,1.14844881296
284,2.86934665871,1.68705608177
285,3.00910116959,1.44446100426
286,2.97483291245,0.977576948643
287,2.98843561745,1.57161048317
288,2.94951313877,1.09646193647
289,2.84174601173,1.6014825573
290,3.10115250015,1.84899971581
291,3.01185103798,1.19411837196
292,2.77135334206,0.918878470421
293,2.74545137978,1.28876523399
294,2.94270073891,1.10973501539
295,2.96460576439,0.989370881081
296,2.96766242027,1.32844670391
297,2.97173945999,1.36529828358
298,3.08569946289,1.30364686728
299,2.92704834557,1.3833624773
300,3.0378129158,1.14926639414
301,2.98275827599,1.2678390975
302,2.89250156593,1.37267566204
303,2.99296289062,1.21446558094
304,2.78916039085,1.44791207123
305,2.83792980003,0.991237913609
306,2.68234400368,0.842625542641
307,2.74529475784,1.21071118641
308,2.81107600975,1.59598379707
309,3.0559213295,1.2703374939
310,2.79894338989,1.57467245007
311,2.9243860836,1.2306736145
312,2.90375020409,1.24753080177
313,2.98899791908,1.17149744463
314,2.85518445969,1.38661816978
315,2.86457392502,1.17505895376
316,2.73707436562,0.901179222107
317,2.56740748978,1.0976671524
318,2.79547097206,1.14545684528
319,2.55567362595,0.642636343479
320,2.43681081867,0.975418922424
321,2.43761918259,1.02743561506
322,2.34641682529,0.931480949402
323,2.42605468178,0.951133592129
324,2.3613057127,1.01206774759
325,2.46803886127,0.737480197906
326,2.4007229805,1.02951297808
327,2.41400111675,0.924902476311
328,2.50886466408,0.984663633823
329,2.48063225746,0.842309855461
330,2.4448977623,1.10298035431
331,2.43330870056,1.28928018188
332,2.51431370926,1.08990510511
333,2.5095162077,1.14786971998
334,2.65941806602,1.34997346687
335,2.79378677368,1.2738441143
336,2.77391818619,1.00640894842
337,2.59796717453,0.912888436317
338,2.52209922791,1.26417834759
339,2.62636242104,1.00495119619
340,2.6238200016,0.91638201046
341,2.58128059101,0.927765324593
342,2.53598425674,0.891453459263
343,2.60894169235,0.846165496826
344,2.39354741001,0.784491366386
345,2.42382246685,1.00788007307
346,2.51742293739,0.921580060005
347,2.49323889732,0.957354524136
348,2.43541892052,1.19124177074
349,2.53893562317,1.01539969492
350,2.52468820763,1.05796406698
351,2.58836525536,0.839451815605
352,2.57094501305,1.19069400311
353,2.72259428406,1.35863660145
354,2.65259274673,1.18616391563
355,2.62754647923,1.0223901372
356,2.4583339262,0.946508987427
357,2.45456593895,1.00935947418
358,2.50009760475,0.838285761833
359,2.40641169739,1.07078615427
360,2.4992235775,1.08943015337
361,2.55840004539,0.871797064304
362,2.56839126682,1.43208959675
363,2.51700261307,0.983143531799
364,2.48027983665,1.02415724802
365,2.48357178307,1.04379567099
366,2.5804211216,0.818726489067
367,2.4027601223,1.32100266552
368,2.57244105148,1.22631803608
369,2.58601345253,1.12057245064
370,2.51478508377,1.14873729515
371,2.61015675735,0.922551931858
372,2.59086610985,1.21971833754
373,2.66760686684,1.29017975616
374,2.53938190842,1.07226677179
375,2.48155661392,1.05615835667
376,2.52186453247,0.905974560738
377,2.59310165977,1.14966680145
378,2.50098093033,1.02976076508
379,2.38311475754,0.814929188728
380,2.28602942181,0.807030133724
381,2.33006115818,0.901409148216
382,2.35723550129,0.838673220634
383,2.30483421326,1.07496290445
384,2.3896678524,0.81681065464
385,2.4780239687,1.05854666758
386,2.38917582798,0.885159574986
387,2.37609732628,1.04661556101
388,2.42800823689,0.978701081753
389,2.61728655052,1.57220446205
390,2.56083577061,1.03254619646
391,2.71984981728,1.79430761433
392,2.87304515457,1.24802490282
393,2.86542973328,1.97424127197
394,2.88416222572,1.25608102894
395,2.61562810135,1.35762728596
396,2.8817038765,1.32524074268
397,2.68728413773,1.06392143202
398,2.50021238327,1.10711171532
399,2.48891937828,0.847500703335
400,2.54043179321,1.44512481689
401,2.68859578037,0.963039764881
402,2.57257810974,1.13654535818
403,2.59582676411,1.14643122721
404,2.3940857029,0.994006065369
405,2.453573843,1.01324982452
406,2.32552554607,0.840020976067
407,2.41289456749,0.995527062893
408,2.52717747593,1.13309385729
409,2.53111697292,1.1208461833
410,2.41001092625,1.02761630964
411,2.26937436199,1.102705832
412,2.38219868374,0.786588406563
413,2.25959938145,0.749971619606
414,2.18408718586,0.776681321621
415,2.15813275623,0.806158956051
416,2.2249743042,0.968165070534
417,2.46132139969,1.13213486338
418,2.47254935837,1.02510561943
419,2.36734221268,0.929893747807
420,2.15879653645,0.902203514099
421,2.37325456619,1.07377389574
422,2.38205660057,1.18414537048
423,2.55081098557,1.4461929884
424,2.49398553848,0.759043588161
425,2.29325364113,0.89695854044
426,2.54449204636,1.54918271351
427,2.73244173622,0.924340155125
428,2.4808946085,1.48505120564
429,2.53656502151,1.09666622019
430,2.35332952881,0.927471604824
431,2.3966537199,1.02091609812
432,2.52959054565,1.36736861706
433,2.4913457365,1.24256647539
434,2.55968843079,0.830009877682
435,2.49985073853,1.07548882294
436,2.39204191875,1.3174508152
437,2.55272172928,1.09144020987
438,2.25861122417,1.00433552694
439,2.31426930237,0.866344233513
440,2.34549632263,1.26167353678
441,2.47733786011,1.26315671253
442,2.49072920609,1.31710881615
443,2.4684981041,1.1972837081
444,2.53200315571,0.986292908192
445,2.46407869911,1.07405860662
446,2.31242548847,1.16134676552
447,2.47818637085,0.843236098289
448,2.23099073887,1.21314430857
449,2.37600865459,0.801744345188
450,2.31823899841,1.12638602495
451,2.32686750889,0.824762526512
452,2.27708903503,0.800254650116
453,2.25081149197,0.905259587288
454,2.14783221722,0.809396332741
455,2.21630019569,0.828322236538
456,2.06021271992,1.00324750519
457,2.20052960205,0.991126976967
458,2.1284627409,0.976197343349
459,2.36902303123,1.05417570353
460,2.21433238506,0.918595761299
461,2.20856862164,0.848902312279
462,2.08269999695,0.775954720497
463,2.16155493069,0.978291017056
464,2.18732960224,0.924644639492
465,2.14294114971,0.850939621925
466,2.16747105694,1.04008087301
467,2.31730105591,0.961192045689
468,2.43061259747,1.19620761871
469,2.39263205528,1.12497937918
470,2.39724644184,0.977877996922
471,2.42043342304,0.980543867588
472,2.27615786839,0.895776815891
473,2.28892548561,0.9020453825
474,2.39859484577,1.12039634562
475,2.39076719952,1.13282835531
476,2.50210720539,0.925570626259
477,2.29219300747,0.827722067356
478,2.18036582851,0.854293203831
479,2.3154321785,0.949606920719
480,2.31647420311,0.812854812145
481,2.23054646397,1.02719088888
482,2.22153391075,1.25534103441
483,2.41442243958,0.979070197582
484,2.29578190899,0.849597184181
485,2.26141759014,1.26548460674
486,2.29828453159,0.850366958618
487,2.32119770527,1.04100651693
488,2.39790329933,1.12629923868
489,2.55771380234,2.52090316772
490,3.52222630882,1.46991177654
491,2.88669231606,1.38694864464
492,2.96603667068,2.06099530315
493,2.9948714962,1.88632699299
494,2.95171727371,2.00334855556
495,2.88737856102,1.43060445976
496,3.01623417091,1.7300809927
497,3.36594862938,2.2552229166
498,3.29486908913,1.21796640778
499,2.72044132423,1.88481265545
